defaulted,loanid,username,loanapplicationstarteddate,languagecode,age,gender,country,appliedamount,interest,loanduration,education,maritalstatus,nrofdependants,employmentstatus,employmentdurationcurrentemployer,workexperience,occupationarea,homeownershiptype,incometotal,incomefromsalary,incomefromothers,existingliabilities,liabilitiestotal,debttoincome,noofearlierdefaults,noofpreviousloansbeforeloan,amountofpreviousloansbeforeloan,priorrepayments,previousearlyrepaymentsbeforeloan,previousearlyrepaymentscountbeforeloan
0,81204A1E-A2EC-4EA7-8023-AB3D00E6BEF1,BO793K3K9,2020-01-09 14:00:00,1,60,1,EE,5847.0,27.52,60,4,-1,,-1,MoreThan5Years,,-1,1,1100.0,0.0,0.0,2,227.82,0.0,0,2,5313.0,474.74000000000007,,0
0,631400B7-EAB6-4CEA-8467-AB3D00E882E6,BO36364K2,2020-01-09 14:06:00,4,39,0,FI,4150.0,40.05,36,5,-1,,-1,MoreThan5Years,,-1,1,2500.0,0.0,0.0,1,600.0,0.0,0,0,0.0,0.0,,0
0,967A7E2E-6FC2-463B-8BAE-AB3D00E9208A,BO449A3A9,2020-01-09 14:08:00,4,53,0,FI,1037.0,36.81,60,3,-1,,-1,MoreThan5Years,,-1,3,1000.0,0.0,0.0,5,63.25,0.0,0,2,1552.0,153.35,,0
0,70FAE955-8727-4FED-BFA9-AB3D00EB6DFC,BO46643A9,2020-01-09 14:17:00,1,24,0,EE,8506.0,8.24,60,1,-1,,-1,UpTo5Years,,-1,2,900.0,0.0,0.0,2,223.08,0.0,0,1,2550.0,529.8100000000002,,0
0,2CA272EA-903B-4981-8F5C-AB3D00EBC853,BO5224275,2020-01-09 14:18:00,3,20,1,EE,531.0,18.42,36,4,-1,,-1,UpTo1Year,,-1,1,400.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
1,221185E6-0600-4A5F-A640-AB3D00ECEF59,BO6249295,2020-01-09 14:22:00,1,28,0,EE,4253.0,34.19,60,3,-1,,-1,UpTo5Years,,-1,8,1000.0,0.0,0.0,1,300.0,0.0,0,0,0.0,0.0,,0
0,B77E85E2-5836-4900-8B56-AB3D00ED621D,BO66AKA51,2020-01-09 14:24:00,4,34,0,FI,4150.0,37.0,60,5,-1,,-1,UpTo1Year,,-1,3,2550.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,DF48AB77-D0E4-47DE-962B-AB3D00F18FAE,BO5764194,2020-01-09 14:39:00,1,49,0,EE,5316.0,7.31,60,1,-1,,-1,MoreThan5Years,,-1,1,1420.0,0.0,0.0,1,99.26,0.0,0,1,4253.0,241.2,,0
0,3F22B5AD-20DE-4F61-A1C3-AB3D00F323B0,BO6574295,2020-01-09 14:45:00,3,64,1,EE,2658.0,14.72,36,3,-1,,-1,Retiree,,-1,1,1050.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,0BBDB596-4D6F-4604-9D1A-AB3D00F32BB8,BO2472194,2020-01-09 14:45:00,4,45,0,FI,4150.0,16.95,60,3,-1,,-1,UpTo5Years,,-1,1,2200.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,58EC551D-9B6F-4A59-939E-AB3D00FC06F8,BO3975KK4,2020-01-09 15:17:00,4,27,1,FI,1971.0,39.75,36,3,-1,,-1,MoreThan5Years,,-1,3,3080.0,0.0,0.0,1,60.0,0.0,0,0,0.0,0.0,,0
0,CB20D7F8-8127-433F-BA99-AB3D00FE6AE9,BO6A34549,2020-01-09 15:26:00,4,26,1,FI,4150.0,36.45,60,3,-1,,-1,MoreThan5Years,,-1,3,2400.0,0.0,0.0,2,330.29,0.0,0,1,4150.0,379.37,,0
0,BD3A93DF-BFBA-41D4-BF32-AB3D01018492,BOA915295,2020-01-09 15:37:00,6,26,2,ES,531.0,76.79,60,4,-1,,-1,UpTo5Years,,-1,2,1155.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,AF9977A7-7041-4B4A-8D63-AB3D01026DEA,BO9645K54,2020-01-09 15:40:00,4,40,1,FI,4150.0,40.05,36,3,-1,,-1,UpTo5Years,,-1,3,2100.0,0.0,0.0,2,184.45,0.0,0,1,4150.0,322.79,,0
0,8622BF23-5815-4FA9-91AD-AB3D0102D446,BO13K19A4,2020-01-09 15:42:00,4,40,0,FI,4150.0,39.47,36,5,-1,,-1,UpTo1Year,,-1,3,2250.0,0.0,0.0,2,285.16,0.0,0,1,2075.0,260.5,,0
0,9E17D74E-F802-4719-A917-AB3D01067FB6,BOKK46123,2020-01-09 15:55:00,1,22,0,EE,4253.0,21.03,36,3,-1,,-1,MoreThan5Years,,-1,2,1200.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,F9339AA8-0E37-48AF-B323-AB3D0107569B,BOK4423A9,2020-01-09 15:58:00,4,44,0,FI,518.0,39.52,36,3,-1,,-1,MoreThan5Years,,-1,8,2000.0,0.0,0.0,9,1559.43,0.0,0,2,1048.0,192.69,,0
0,08E813F2-01CB-4970-941D-AB3D0107AA07,BO3724694,2020-01-09 15:59:00,1,24,1,EE,2232.0,7.67,60,3,-1,,-1,Other,,-1,2,500.0,0.0,0.0,1,194.6,0.0,0,1,3189.0,350.16,,0
0,AF56D23C-3568-43F6-9AC0-AB3D0109C868,BOA563354,2020-01-09 16:07:00,3,23,1,EE,850.0,10.28,60,3,-1,,-1,UpTo5Years,,-1,3,800.0,0.0,0.0,1,21.95,0.0,0,1,744.0,39.32,,0
0,218B4AC1-6949-48B4-BDB4-AB3D010A1AEE,BO91AK995,2020-01-09 16:08:00,1,23,0,EE,1594.0,25.47,36,4,-1,,-1,UpTo1Year,,-1,1,1188.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,31B3F23D-D36F-4949-AABA-AB3D010A543E,BOK7AK995,2020-01-09 16:09:00,4,68,0,FI,2075.0,36.88,60,5,-1,,-1,Retiree,,-1,1,2450.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
1,C9FC5E32-7F77-4688-8AC5-AB3D010F6EBE,BO33KA754,2020-01-09 16:28:00,6,43,2,ES,531.0,76.79,60,5,-1,,-1,MoreThan5Years,,-1,8,2000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,0507D345-525D-4207-8324-AB3D01136EAD,BO2KA91K1,2020-01-09 16:42:00,1,24,1,EE,5316.0,25.99,60,3,-1,,-1,UpTo5Years,,-1,1,875.0,0.0,0.0,2,99.14,0.0,0,1,2551.0,176.29,,0
0,7DD87EBA-86E0-448C-85E1-AB3D011589BD,BOA252342,2020-01-09 16:50:00,4,63,0,FI,4150.0,36.65,60,3,-1,,-1,MoreThan5Years,,-1,3,3000.0,0.0,0.0,1,184.45,0.0,0,1,4150.0,371.21,,0
0,A37F6AB6-3B74-4FF4-9883-AB3D011970D9,BOK29K71,2020-01-09 17:04:00,1,52,1,EE,4253.0,15.27,36,4,-1,,-1,UpTo1Year,,-1,1,1000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,8506.0,2
0,60C017E0-0DA5-46C7-8481-AB3D011943D6,BO273A995,2020-01-09 17:04:00,4,28,0,FI,518.0,36.96,60,3,-1,,-1,UpTo1Year,,-1,8,550.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,17F99D5E-1A5F-4D03-9A57-AB3D011A92AD,BO313A465,2020-01-09 17:08:00,6,49,2,ES,531.0,76.78,60,5,-1,,-1,UpTo5Years,,-1,10,1653.0,0.0,0.0,3,600.0,0.0,0,0,0.0,0.0,,0
0,A61D330E-9C46-4330-8C74-AB3D011D624A,BO95124A2,2020-01-09 17:19:00,4,39,0,FI,4150.0,39.86,36,5,-1,,-1,UpTo5Years,,-1,1,3700.0,0.0,0.0,2,284.45,0.0,0,1,4150.0,332.01,,0
1,F91A9CCD-0FDC-4835-9534-AB3D0129ED1A,BO77217K5,2020-01-09 18:04:00,6,60,2,ES,531.0,76.75,60,5,-1,,-1,MoreThan5Years,,-1,2,1680.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,AB522315-D348-4574-88B0-AB3D012ADB43,BO2492294,2020-01-09 18:08:00,4,37,1,FI,4150.0,36.68,60,5,-1,,-1,MoreThan5Years,,-1,1,2400.0,0.0,0.0,2,905.63,0.0,0,1,4150.0,411.56,,0
0,59300CD5-672A-464F-943B-AB3D0130E70E,BO7346542,2020-01-09 18:30:00,1,49,0,EE,6804.0,9.17,60,3,-1,,-1,UpTo5Years,,-1,3,1000.0,0.0,0.0,1,112.42,0.0,0,1,4253.0,160.93,,0
0,EECFC0FC-F9F3-45A9-8A5B-AB3D01364F04,BO944K574,2020-01-09 18:49:00,4,35,1,FI,4150.0,36.93,60,3,-1,,-1,MoreThan5Years,,-1,1,1700.0,0.0,0.0,6,529.0,0.0,0,0,0.0,0.0,,0
1,65726184-6B3C-4C2B-A3BF-AB3D0136CA63,BO7731995,2020-01-09 18:51:00,6,42,2,ES,531.0,76.79,60,5,-1,,-1,UpTo5Years,,-1,3,1860.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,EADB276C-052C-471A-9EB0-AB3D013ED2EA,BO92434K5,2020-01-09 19:20:00,3,43,1,EE,3189.0,23.07,60,4,-1,,-1,MoreThan5Years,,-1,2,850.0,0.0,0.0,1,50.0,0.0,0,0,0.0,0.0,,0
0,940C9AB9-FB7B-4142-AAEE-AB3D0140B78F,BO79K4312,2020-01-09 19:27:00,6,47,0,ES,2126.0,43.26,60,4,-1,,-1,MoreThan5Years,,-1,8,1700.0,0.0,0.0,3,368.47,0.0,0,2,4252.0,540.75,,0
0,408667D9-496A-43CF-A187-AB3D01429657,BO91A9939,2020-01-09 19:34:00,6,42,2,ES,2126.0,51.24,60,1,-1,,-1,MoreThan5Years,,-1,1,1200.0,0.0,0.0,2,373.32,0.0,0,1,2126.0,205.84,,0
0,54E5E43B-C4AE-4DF3-8985-AB3D01431EDD,BO47A7339,2020-01-09 19:36:00,1,61,1,EE,531.0,16.35,9,5,-1,,-1,Other,,-1,1,970.0,0.0,0.0,2,117.83,0.0,0,2,1061.0,530.2900000000002,,0
0,574B4B7A-41CE-43D6-9192-AB3D0143938A,BO479756A,2020-01-09 19:38:00,1,37,0,EE,4253.0,24.33,18,4,-1,,-1,UpTo1Year,,-1,10,1547.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,445A6821-B2C4-418E-A8FC-AB3D01473C57,BO6K35319,2020-01-09 19:51:00,6,49,2,ES,531.0,76.79,60,4,-1,,-1,MoreThan5Years,,-1,1,1800.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,404C6E1E-BBE9-4FBD-9E5B-AB3D01497A0D,BO19A4753,2020-01-09 19:59:00,6,46,2,ES,531.0,51.24,60,4,-1,,-1,MoreThan5Years,,-1,8,2020.0,0.0,0.0,8,57487.38,0.0,0,1,531.0,33.63,,0
0,FCAA2FF8-4BDB-4CBE-9AAF-AB3D014C0922,BO9227995,2020-01-09 20:08:00,4,37,1,FI,518.0,40.17,3,5,-1,,-1,UpTo5Years,,-1,1,2700.0,0.0,0.0,1,150.0,0.0,0,0,0.0,0.0,,0
0,FD438274-A792-4E9B-97A5-AB3D01501668,BO6326KK4,2020-01-09 20:23:00,4,33,1,FI,622.0,40.19,36,4,-1,,-1,UpTo1Year,,-1,3,2100.0,0.0,0.0,1,138.34,0.0,0,1,4150.0,435.76,,0
0,1C810C83-7683-438E-B1AE-AB3D0156951F,BO2A59213,2020-01-09 20:47:00,4,35,0,FI,4150.0,36.82,60,3,-1,,-1,MoreThan5Years,,-1,3,2300.0,0.0,0.0,0,0.0,0.0,0,2,8400.0,8988.149999999998,,0
0,E544659C-89D4-4C05-A7AB-AB3D0159E2BB,BO9126995,2020-01-09 20:59:00,1,25,1,EE,1063.0,14.17,60,3,-1,,-1,UpTo1Year,,-1,3,280.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,25A45978-CFA1-4226-8D29-AB3D015A8EFF,BO334K299,2020-01-09 21:01:00,4,47,0,FI,3009.0,39.49,36,1,-1,,-1,UpTo1Year,,-1,3,1640.0,0.0,0.0,3,511.41,0.0,0,2,8400.0,1134.28,,0
0,8B919B50-0F13-4DFE-91EA-AB3D015C930C,BOK696995,2020-01-09 21:09:00,1,38,1,EE,2126.0,41.78,60,5,-1,,-1,UpTo1Year,,-1,3,800.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,E1929E00-CC0D-467D-B5E5-AB3D01617ED1,BO2AK4K94,2020-01-09 21:27:00,4,46,1,FI,1245.0,37.99,48,3,-1,,-1,Other,,-1,3,1400.0,0.0,0.0,5,608.34,0.0,0,1,4150.0,373.52,,0
0,B00258CE-F14E-4868-9FFA-AB3D0167510C,TheLast,2020-01-09 21:48:00,1,28,0,EE,4253.0,12.5,60,4,-1,,-1,MoreThan5Years,,-1,1,1300.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
1,AFF2AD4D-138D-4B35-A368-AB3D016B5194,BO9562995,2020-01-09 22:02:00,3,24,0,EE,3189.0,27.64,36,4,-1,,-1,UpTo5Years,,-1,3,1200.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,217E6335-93A1-4338-99EF-AB3D016DEDCC,BO45KK292,2020-01-09 22:12:00,6,24,0,ES,531.0,76.77,60,4,-1,,-1,UpTo5Years,,-1,2,1400.0,0.0,0.0,1,346.0,0.0,0,0,0.0,0.0,,0
0,868CA139-A571-4B36-B337-AB3D0170EC12,BOK752995,2020-01-09 22:23:00,1,32,1,EE,3083.0,11.76,36,1,-1,,-1,UpTo5Years,,-1,10,380.0,0.0,0.0,1,16.0,0.0,0,0,0.0,0.0,,0
0,4D544345-187B-436D-B775-AB3D0172C9BF,BO9224919,2020-01-09 22:30:00,6,43,2,ES,4253.0,17.7,60,4,-1,,-1,MoreThan5Years,,-1,3,1200.0,0.0,0.0,2,246.15,0.0,0,2,6379.0,680.1599999999999,,0
0,1D222AEA-C44F-4478-9528-AB3D01740E56,BO71769A2,2020-01-09 22:34:00,1,29,1,EE,2126.0,13.98,60,4,-1,,-1,UpTo5Years,,-1,10,1900.0,0.0,0.0,1,151.62,0.0,0,1,4253.0,151.59,,0
1,3940C6A2-430E-4C1F-A33F-AB3D0174BFF3,BO26A9995,2020-01-09 22:37:00,6,43,2,ES,531.0,76.77,60,5,-1,,-1,MoreThan5Years,,-1,1,2000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,94EBC6A9-D9F1-43DB-BC2E-AB3D017693D2,BO4361KA9,2020-01-09 22:43:00,4,65,1,FI,518.0,39.34,36,1,-1,,-1,Retiree,,-1,10,1420.0,0.0,0.0,3,33046.04,0.0,0,2,1036.0,138.41000000000003,,0
1,659AB69D-B32E-4F13-ACB3-AB3D017D7821,BOA544139,2020-01-09 23:08:00,6,34,2,ES,1913.0,43.26,60,4,-1,,-1,Other,,-1,3,1200.0,0.0,0.0,3,761.43,0.0,0,2,5843.0,746.1199999999999,,0
0,F0CBB161-27F5-4494-888A-AB3D0188131C,BO49944A6,2020-01-09 23:47:00,4,56,0,FI,4150.0,39.47,36,4,-1,,-1,UpTo5Years,,-1,1,2300.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,267C261B-1E3E-4D63-9EC1-AB3D018A7A2E,BO67223K5,2020-01-09 23:56:00,6,28,2,ES,531.0,76.79,60,4,-1,,-1,MoreThan5Years,,-1,2,1136.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,0DF15DE3-3C88-48B5-B788-AB3E000178D6,BO6717521,2020-01-10 00:05:00,1,20,1,EE,531.0,39.54,36,1,-1,,-1,Other,,-1,3,1200.0,0.0,0.0,1,22.35,0.0,0,1,531.0,40.8,,0
0,1BAD63C8-BBA9-4027-8803-AB3E00092CB3,BO42AK67,2020-01-10 00:33:00,3,39,1,EE,7761.0,14.35,60,3,-1,,-1,MoreThan5Years,,-1,1,750.0,0.0,0.0,2,260.69,0.0,0,1,3189.0,203.47,,0
0,A4DC7669-BD05-457F-8E5A-AB3E000DDF8A,BO5K64KK4,2020-01-10 00:50:00,6,32,2,ES,4253.0,59.74,60,4,-1,,-1,MoreThan5Years,,-1,2,1290.0,0.0,0.0,2,489.32,0.0,0,1,2126.0,199.25,,0
1,5D82C194-4FE6-4806-8B92-AB3E001EF4E6,BO9395995,2020-01-10 01:52:00,6,27,2,ES,531.0,76.81,60,5,-1,,-1,UpTo5Years,,-1,10,1800.0,0.0,0.0,1,200.0,0.0,0,0,0.0,0.0,,0
0,9B5C2959-6B41-43FE-9E45-AB3E002011BC,BO7216K23,2020-01-10 01:56:00,1,28,0,EE,7017.0,7.31,36,4,-1,,-1,MoreThan5Years,,-1,8,2000.0,0.0,0.0,1,147.02,0.0,0,1,4253.0,377.38,,0
0,8446107F-A1CF-458F-ACB7-AB3E002654F7,BO93AK154,2020-01-10 02:19:00,6,30,2,ES,3189.0,78.62,36,4,-1,,-1,UpTo1Year,,-1,1,1000.0,0.0,0.0,2,293.32,0.0,0,1,2126.0,195.88,,0
0,995DABBC-2BCB-4A91-BF55-AB3E002C8AB9,BO6574242,2020-01-10 02:42:00,6,51,2,ES,531.0,36.92,36,1,-1,,-1,Other,,-1,1,560.0,0.0,0.0,4,211.41,0.0,0,3,3719.0,746.3299999999998,,0
0,977C07DF-8623-492F-841A-AB3E0034F6E2,BOA36K64A,2020-01-10 03:12:00,1,32,0,EE,2658.0,9.72,60,3,-1,,-1,UpTo5Years,,-1,1,765.0,0.0,0.0,2,19.98,0.0,0,1,850.0,32.45,,0
0,A5BB4043-FDE9-4A13-8FC8-AB3E0044BF24,BO1K3K3K9,2020-01-10 04:10:00,6,54,2,ES,4253.0,61.96,60,5,-1,,-1,MoreThan5Years,,-1,3,2100.0,0.0,0.0,2,321.77,0.0,0,2,6378.0,922.89,,0
0,CF7D0DF6-3D03-4EE8-A6F3-AB3E004B9FAC,BO61K6524,2020-01-10 04:35:00,4,37,0,FI,518.0,36.68,60,3,-1,,-1,MoreThan5Years,,-1,3,2200.0,0.0,0.0,2,712.51,0.0,0,1,518.0,35.07000000000001,,0
0,0F9976D0-F08E-4A99-A3AC-AB3E00676410,BOA434596,2020-01-10 06:16:00,1,45,0,EE,4253.0,9.54,60,4,-1,,-1,MoreThan5Years,,-1,8,2000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,054C2F57-4AD9-48C3-A3AC-AB3E0070A4D4,BO3963594,2020-01-10 06:50:00,4,66,1,FI,4150.0,39.46,36,3,-1,,-1,Retiree,,-1,1,1300.0,0.0,0.0,3,534.45,0.0,0,1,4150.0,380.43,,0
0,7BA0853F-D788-4404-BF7C-AB3E00714E70,BO9573442,2020-01-10 06:52:00,6,40,2,ES,1594.0,36.95,36,4,-1,,-1,UpTo1Year,,-1,3,1043.0,0.0,0.0,4,450.42,0.0,0,3,9567.0,1061.51,,0
0,BDC4205F-D385-448D-9E9A-AB3E0085AC8C,BOA474K39,2020-01-10 08:06:00,4,48,1,FI,4150.0,36.47,60,3,-1,,-1,MoreThan5Years,,-1,1,2000.0,0.0,0.0,2,388.34,0.0,0,1,4150.0,281.29,,0
0,50000964-03D1-4B5E-9951-AB3E00871E3C,BO1A77557,2020-01-10 08:11:00,6,37,0,ES,531.0,76.75,60,4,-1,,-1,MoreThan5Years,,-1,5,1800.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,0C0D1479-B80D-4006-9AB8-AB3E00874D21,BOAAK4152,2020-01-10 08:12:00,6,26,2,ES,531.0,78.54,36,5,-1,,-1,MoreThan5Years,,-1,10,1234.0,0.0,0.0,3,118.72,0.0,0,2,2762.0,474.77,,0
0,79562B49-6DFA-4AC6-8099-AB3E009A5180,BO4KAA6K1,2020-01-10 09:21:00,1,34,0,EE,4253.0,9.9,60,5,-1,,-1,UpTo3Years,,-1,8,3550.0,0.0,0.0,2,893.0,0.0,0,0,0.0,0.0,3189.0,1
1,3D42E5D3-4073-4528-AC7E-AB3E009A968F,BO36A14A4,2020-01-10 09:22:00,4,36,1,FI,1453.0,38.3,48,3,-1,,-1,UpTo5Years,,-1,1,2100.0,0.0,0.0,1,380.63,0.0,0,1,10150.0,1170.08,,0
0,69A48EEB-EE6A-43E5-BC8A-AB3E009C2FEB,BO4237514,2020-01-10 09:28:00,6,51,2,ES,3189.0,64.55,36,5,-1,,-1,MoreThan5Years,,-1,8,2800.0,0.0,0.0,8,1578.32,0.0,0,1,2126.0,325.32,,0
0,9B775BF1-0DC2-4CF1-92F7-AB3E009FBF9D,BOA32A495,2020-01-10 09:41:00,1,34,0,EE,4253.0,12.31,36,4,-1,,-1,Retiree,,-1,3,405.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,2CBCB81D-BAE5-406F-9B94-AB3E00A498CF,BOK7573K9,2020-01-10 09:59:00,6,56,2,ES,531.0,76.75,60,1,-1,,-1,MoreThan5Years,,-1,8,1360.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,AB5FE1EB-7039-4AB6-A6DC-AB3E00AAB4F9,BO9K35277,2020-01-10 10:21:00,3,30,1,EE,3189.0,14.17,60,3,-1,,-1,UpTo5Years,,-1,2,750.0,0.0,0.0,2,162.0,0.0,0,0,0.0,0.0,3185.0,1
0,B0073637-1CF3-40E6-B3C4-AB3E00AF6947,BO6K55292,2020-01-10 10:38:00,6,57,2,ES,3189.0,61.94,60,1,-1,,-1,Retiree,,-1,8,1070.0,0.0,0.0,1,113.32,0.0,0,1,2126.0,245.87,,0
0,E306E006-D705-4F27-A74E-AB3E00AFCB49,BO79AA169,2020-01-10 10:40:00,3,29,1,EE,6804.0,7.5,60,4,-1,,-1,MoreThan5Years,,-1,10,1000.0,0.0,0.0,1,99.97,0.0,0,1,4253.0,149.51,,0
0,8054FFE3-6F87-47E4-AFCB-AB3E00B09E62,BO94A573A,2020-01-10 10:43:00,6,43,0,ES,531.0,76.77,60,1,-1,,-1,MoreThan5Years,,-1,10,1400.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,5D89E9E2-E1DD-494D-8031-AB3E00B508A4,BO35K9626,2020-01-10 10:59:00,6,43,0,ES,4253.0,43.25,60,5,-1,,-1,UpTo5Years,,-1,3,1552.0,0.0,0.0,4,518.0,0.0,0,2,6378.0,1218.15,,0
0,195EA546-11EE-4EE7-A066-AB3E00B75E88,BO3223495,2020-01-10 11:07:00,3,24,0,EE,2658.0,18.8,30,4,-1,,-1,UpTo5Years,,-1,2,1800.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,85711D96-93A1-4ED1-960F-AB3E00BAF436,BO9K53A92,2020-01-10 11:20:00,6,53,2,ES,531.0,64.54,36,5,-1,,-1,UpTo5Years,,-1,3,800.0,0.0,0.0,3,434.44,0.0,0,2,6378.0,744.0899999999998,,0
0,F9301003-8450-4ABF-80D2-AB3E00BC6138,BO4179424,2020-01-10 11:25:00,1,32,0,EE,6804.0,10.64,60,3,-1,,-1,UpTo5Years,,-1,3,1400.0,0.0,0.0,2,306.62,0.0,0,1,4253.0,197.08,,0
0,3C0BD6F2-63E9-4DA6-9B2A-AB3E00BC6CB5,BO5943495,2020-01-10 11:26:00,6,43,2,ES,531.0,76.8,60,4,-1,,-1,UpTo5Years,,-1,1,1100.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,B9AA9E40-A6A6-4AB6-91C3-AB3E00BE03C5,BO1K53693,2020-01-10 11:31:00,1,23,0,EE,4253.0,16.74,60,1,-1,,-1,UpTo5Years,,-1,2,2500.0,0.0,0.0,1,135.0,0.0,0,0,0.0,0.0,,0
0,7F5F4546-7D28-4101-B1D9-AB3E00C56870,BO4311495,2020-01-10 11:58:00,3,32,0,EE,1594.0,16.48,12,4,-1,,-1,UpTo1Year,,-1,3,2000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,404804F9-2921-47E6-82B2-AB3E00C6A093,BO5561K42,2020-01-10 12:03:00,6,36,2,ES,531.0,43.26,60,4,-1,,-1,MoreThan5Years,,-1,2,1100.0,0.0,0.0,3,141.7,0.0,0,2,1593.0,347.34,,0
0,2AA582A1-14A5-4244-B1C3-AB3E00C741AF,BO3372526,2020-01-10 12:05:00,4,57,1,FI,3943.0,36.67,60,1,-1,,-1,Retiree,,-1,8,1680.0,0.0,0.0,1,248.34,0.0,0,1,7450.0,985.08,,0
0,7FE94C97-8CB5-47A9-90CC-AB3E00C77938,BO7671495,2020-01-10 12:06:00,4,35,0,FI,518.0,36.52,60,1,-1,,-1,MoreThan5Years,,-1,3,39000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,20BC680C-2026-4F5C-993C-AB3E00CBD0F0,BO26K1517,2020-01-10 12:22:00,4,50,1,FI,4150.0,16.84,60,3,-1,,-1,UpTo1Year,,-1,1,2300.0,0.0,0.0,2,500.0,0.0,0,0,0.0,0.0,,0
0,7B96C120-FF30-4172-96AD-AB3E00CDC81C,BOK439A73,2020-01-10 12:29:00,1,42,0,EE,4253.0,13.61,36,4,-1,,-1,MoreThan5Years,,-1,1,1650.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,BC11C3E3-A724-463A-A2A1-AB3E00CE6397,BOKA41495,2020-01-10 12:31:00,4,68,1,FI,4150.0,37.93,48,1,-1,,-1,Retiree,,-1,1,1500.0,0.0,0.0,1,600.0,0.0,0,0,0.0,0.0,,0
1,BFD55407-EF8F-4A0C-8E34-AB3E00CE4A5F,BO6922149,2020-01-10 12:31:00,6,38,2,ES,531.0,31.57,36,4,-1,,-1,MoreThan5Years,,-1,2,1220.0,0.0,0.0,8,851.41,0.0,0,2,3400.0,515.23,,0
0,CCABC306-62DC-4903-B690-AB3E00D1A312,BO994K5K9,2020-01-10 12:43:00,1,52,1,EE,3827.0,8.05,36,4,-1,,-1,UpTo1Year,,-1,8,830.0,0.0,0.0,2,275.41,0.0,0,2,7439.0,916.97,,0
0,38F38881-3905-4259-9E1C-AB3E00D3F73C,BO7AA7223,2020-01-10 12:51:00,1,22,1,EE,6804.0,29.51,48,1,-1,,-1,UpTo1Year,,-1,2,1800.0,0.0,0.0,1,165.17,0.0,0,1,4250.0,663.94,,0
0,39D24647-C6DD-4910-A58E-AB3E00D8C75C,BO1677495,2020-01-10 13:09:00,3,20,0,EE,531.0,11.02,60,4,-1,,-1,UpTo5Years,,-1,2,750.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
1,AF1C8BD9-352E-45E2-A888-AB3E00D99764,BO4A67495,2020-01-10 13:12:00,6,27,2,ES,531.0,76.79,60,4,-1,,-1,UpTo5Years,,-1,2,1300.0,0.0,0.0,1,125.0,0.0,0,0,0.0,0.0,,0
0,C5E5160A-77BF-4A46-9FB5-AB3E00DBFF1B,BO1771A76,2020-01-10 13:20:00,4,53,1,FI,3840.0,36.7,60,3,-1,,-1,UpTo1Year,,-1,1,1900.0,0.0,0.0,2,318.36,0.0,0,2,6844.0,1120.27,,0
0,83C2228D-4C08-4F5A-8C55-AB3E00DE4D11,Kasparh,2020-01-10 13:29:00,1,27,0,EE,7017.0,11.2,24,4,-1,,-1,UpTo5Years,,-1,8,3000.0,0.0,0.0,1,148.38,0.0,0,1,4253.0,378.6,,0
0,3255C093-8D9A-406A-83BF-AB3E00DF1BD0,BOA1KA656,2020-01-10 13:32:00,4,54,1,FI,1037.0,36.61,60,5,-1,,-1,Retiree,,-1,3,2518.0,0.0,0.0,1,451.11,0.0,0,1,10150.0,1793.1600000000005,,0
